Source,Target,Type,Id,Label,Weight,edgeid
1703.0,1730.0,Undirected,21276,,1.234522,7719
1703.0,1759.0,Undirected,21277,,1.234522,7720
1703.0,2192.0,Undirected,21278,,0.455313,7721
1703.0,2261.0,Undirected,21279,,0.455313,7722
1703.0,2262.0,Undirected,21280,,0.455313,7723
1703.0,2268.0,Undirected,21281,,0.455313,7724
1703.0,3217.0,Undirected,21282,,0.455313,7725
1703.0,3218.0,Undirected,21283,,0.455313,7726
1704.0,1721.0,Undirected,21284,,2.964912,7727
1704.0,1762.0,Undirected,21285,,0.860778,7728
1704.0,1827.0,Undirected,21286,,2.356864,7729
1704.0,2492.0,Undirected,21287,,0.860778,7730
1704.0,3321.0,Undirected,21288,,0.860778,7731
1705.0,1717.0,Undirected,21289,,1.14846,7732
1705.0,1729.0,Undirected,21290,,0.065848,7733
1705.0,1746.0,Undirected,21291,,0.065848,7734
1705.0,1797.0,Undirected,21292,,0.860778,7735
1705.0,1799.0,Undirected,21293,,1.14846,7736
1705.0,1823.0,Undirected,21294,,1.14846,7737
1705.0,4052.0,Undirected,21295,,0.065848,7738
1705.0,4054.0,Undirected,21296,,0.065848,7739
1705.0,4077.0,Undirected,21297,,1.14846,7740
1706.0,1737.0,Undirected,21298,,0.065848,7741
1706.0,1751.0,Undirected,21299,,1.14846,7742
1706.0,1753.0,Undirected,21300,,1.14846,7743
1706.0,1760.0,Undirected,21301,,1.14846,7744
1706.0,1761.0,Undirected,21302,,0.065848,7745
1706.0,1820.0,Undirected,21303,,0.065848,7746
1706.0,3009.0,Undirected,21304,,0.065848,7747
1708.0,1779.0,Undirected,21305,,1.234522,7748
1708.0,1812.0,Undirected,21306,,2.583545,7749
1709.0,1761.0,Undirected,21307,,0.065848,7750
1709.0,1774.0,Undirected,21308,,1.14846,7751
1709.0,1776.0,Undirected,21309,,1.14846,7752
1709.0,2228.0,Undirected,21310,,0.065848,7753
1709.0,2378.0,Undirected,21311,,0.065848,7754
1709.0,2416.0,Undirected,21312,,1.14846,7755
1710.0,1746.0,Undirected,21313,,0.455313,7756
1710.0,1756.0,Undirected,21314,,0.455313,7757
1710.0,1809.0,Undirected,21315,,0.455313,7758
1710.0,2289.0,Undirected,21316,,0.873048,7759
1710.0,3309.0,Undirected,21317,,0.455313,7760
1710.0,3312.0,Undirected,21318,,0.873048,7761
1710.0,3327.0,Undirected,21319,,0.455313,7762
1710.0,3337.0,Undirected,21320,,0.455313,7763
1710.0,3345.0,Undirected,21321,,2.377126,7764
1710.0,3384.0,Undirected,21322,,1.676798,7765
1710.0,3728.0,Undirected,21323,,0.455313,7766
1710.0,4032.0,Undirected,21324,,0.455313,7767
1710.0,4046.0,Undirected,21325,,0.455313,7768
1710.0,4097.0,Undirected,21326,,0.455313,7769
1711.0,1725.0,Undirected,21327,,1.234522,7770
1711.0,1769.0,Undirected,21328,,0.356156,7771
1711.0,1783.0,Undirected,21329,,0.356156,7772
1711.0,2312.0,Undirected,21330,,0.356156,7773
1711.0,3446.0,Undirected,21331,,0.356156,7774
1711.0,3902.0,Undirected,21332,,2.583545,7775
1711.0,3909.0,Undirected,21333,,2.583545,7776
1712.0,1762.0,Undirected,21334,,0.065848,7777
1712.0,1775.0,Undirected,21335,,0.065848,7778
1712.0,1782.0,Undirected,21336,,1.14846,7779
1712.0,1822.0,Undirected,21337,,1.14846,7780
1712.0,3905.0,Undirected,21338,,0.065848,7781
1712.0,3954.0,Undirected,21339,,1.14846,7782
1712.0,3979.0,Undirected,21340,,0.065848,7783
1712.0,4015.0,Undirected,21341,,0.065848,7784
1714.0,1745.0,Undirected,21342,,1.14846,7785
1714.0,1755.0,Undirected,21343,,0.065848,7786
1714.0,1773.0,Undirected,21344,,0.065848,7787
1714.0,1793.0,Undirected,21345,,0.065848,7788
1714.0,4521.0,Undirected,21346,,0.065848,7789
1715.0,1723.0,Undirected,21347,,0.455313,7790
1715.0,1752.0,Undirected,21348,,0.560544,7791
1715.0,1811.0,Undirected,21349,,0.455313,7792
1715.0,3563.0,Undirected,21350,,0.455313,7793
1715.0,3580.0,Undirected,21351,,0.455313,7794
1715.0,3590.0,Undirected,21352,,0.455313,7795
1715.0,4392.0,Undirected,21353,,0.455313,7796
1715.0,4405.0,Undirected,21354,,0.455313,7797
1716.0,2570.0,Undirected,21355,,0.065848,7798
1716.0,2632.0,Undirected,21356,,1.14846,7799
1716.0,2636.0,Undirected,21357,,0.065848,7800
1716.0,2682.0,Undirected,21358,,0.065848,7801
1717.0,1729.0,Undirected,21359,,1.14846,7802
1717.0,1799.0,Undirected,21360,,2.247072,7803
1719.0,3227.0,Undirected,21361,,0.560544,7804
1719.0,3273.0,Undirected,21362,,0.560544,7805
1721.0,1722.0,Undirected,21363,,0.560544,7806
1721.0,1724.0,Undirected,21364,,0.455313,7807
1721.0,1762.0,Undirected,21365,,3.499835,7808
1721.0,1765.0,Undirected,21366,,0.455313,7809
1721.0,1782.0,Undirected,21367,,0.455313,7810
1721.0,1805.0,Undirected,21368,,0.560544,7811
1721.0,1827.0,Undirected,21369,,0.020473,7812
1721.0,2394.0,Undirected,21370,,1.234522,7813
1721.0,3321.0,Undirected,21371,,3.499835,7814
1721.0,3921.0,Undirected,21372,,0.455313,7815
1721.0,3928.0,Undirected,21373,,0.455313,7816
1721.0,3932.0,Undirected,21374,,0.455313,7817
1721.0,3933.0,Undirected,21375,,0.455313,7818
1721.0,3936.0,Undirected,21376,,0.455313,7819
1721.0,3939.0,Undirected,21377,,0.455313,7820
1721.0,3950.0,Undirected,21378,,0.455313,7821
1721.0,3966.0,Undirected,21379,,0.455313,7822
1722.0,1725.0,Undirected,21380,,4.505357,7823
1722.0,1733.0,Undirected,21381,,0.425129,7824
1722.0,1762.0,Undirected,21382,,1.890397,7825
1722.0,1784.0,Undirected,21383,,3.541987,7826
1722.0,3325.0,Undirected,21384,,1.890397,7827
1722.0,3361.0,Undirected,21385,,0.560544,7828
1723.0,1793.0,Undirected,21386,,1.14846,7829
1724.0,1779.0,Undirected,21387,,0.455313,7830
1724.0,1820.0,Undirected,21388,,1.14846,7831
1724.0,1834.0,Undirected,21389,,1.14846,7832
1725.0,1748.0,Undirected,21390,,0.455313,7833
1725.0,1774.0,Undirected,21391,,0.455313,7834
1725.0,1776.0,Undirected,21392,,0.455313,7835
1725.0,1782.0,Undirected,21393,,0.455313,7836
1725.0,1783.0,Undirected,21394,,1.234522,7837
1725.0,3446.0,Undirected,21395,,1.234522,7838
1725.0,3453.0,Undirected,21396,,0.455313,7839
1725.0,3466.0,Undirected,21397,,0.455313,7840
1725.0,3504.0,Undirected,21398,,0.455313,7841
1725.0,3534.0,Undirected,21399,,0.455313,7842
1725.0,3904.0,Undirected,21400,,0.455313,7843
1725.0,3970.0,Undirected,21401,,0.455313,7844
1729.0,1730.0,Undirected,21402,,2.583545,7845
1729.0,1748.0,Undirected,21403,,1.14846,7846
1729.0,1752.0,Undirected,21404,,1.890397,7847
1729.0,1799.0,Undirected,21405,,1.14846,7848
1729.0,1997.0,Undirected,21406,,0.065848,7849
1729.0,2155.0,Undirected,21407,,0.065848,7850
1729.0,3467.0,Undirected,21408,,0.065848,7851
1729.0,3476.0,Undirected,21409,,0.065848,7852
1729.0,3491.0,Undirected,21410,,0.065848,7853
1729.0,3506.0,Undirected,21411,,0.065848,7854
1729.0,3512.0,Undirected,21412,,0.065848,7855
1730.0,1743.0,Undirected,21413,,0.356156,7856
1731.0,1735.0,Undirected,21414,,1.14846,7857
1731.0,1755.0,Undirected,21415,,0.065848,7858
1731.0,1767.0,Undirected,21416,,1.14846,7859
1731.0,1814.0,Undirected,21417,,2.583545,7860
1731.0,1818.0,Undirected,21418,,0.860778,7861
1731.0,1824.0,Undirected,21419,,0.065848,7862
1731.0,1829.0,Undirected,21420,,0.065848,7863
1731.0,2075.0,Undirected,21421,,0.065848,7864
1731.0,2106.0,Undirected,21422,,1.14846,7865
1733.0,1775.0,Undirected,21423,,0.860778,7866
1733.0,1834.0,Undirected,21424,,0.860778,7867
1733.0,3326.0,Undirected,21425,,1.438856,7868
1733.0,3344.0,Undirected,21426,,0.425129,7869
1733.0,3413.0,Undirected,21427,,0.860778,7870
1733.0,3567.0,Undirected,21428,,0.860778,7871
1733.0,3588.0,Undirected,21429,,0.860778,7872
1735.0,1802.0,Undirected,21430,,0.455313,7873
1736.0,1827.0,Undirected,21431,,0.486165,7874
1736.0,2212.0,Undirected,21432,,0.411851,7875
1736.0,2245.0,Undirected,21433,,0.486165,7876
1737.0,1751.0,Undirected,21434,,1.14846,7877
1737.0,1760.0,Undirected,21435,,1.14846,7878
1737.0,1761.0,Undirected,21436,,0.065848,7879
1737.0,1781.0,Undirected,21437,,0.455313,7880
1737.0,1800.0,Undirected,21438,,2.583545,7881
1737.0,1820.0,Undirected,21439,,0.065848,7882
1737.0,3524.0,Undirected,21440,,0.065848,7883
1737.0,4642.0,Undirected,21441,,1.14846,7884
1737.0,4644.0,Undirected,21442,,1.14846,7885
1737.0,4645.0,Undirected,21443,,1.14846,7886
1741.0,1751.0,Undirected,21444,,0.455313,7887
1741.0,1760.0,Undirected,21445,,0.455313,7888
1741.0,1767.0,Undirected,21446,,0.455313,7889
1741.0,1770.0,Undirected,21447,,0.560544,7890
1741.0,1808.0,Undirected,21448,,0.455313,7891
1741.0,1873.0,Undirected,21449,,0.455313,7892
1741.0,1877.0,Undirected,21450,,0.455313,7893
1741.0,1912.0,Undirected,21451,,2.132003,7894
1741.0,1942.0,Undirected,21452,,0.455313,7895
1741.0,1951.0,Undirected,21453,,2.132003,7896
1741.0,2003.0,Undirected,21454,,0.020473,7897
1741.0,4911.0,Undirected,21455,,0.455313,7898
1743.0,3774.0,Undirected,21456,,1.234522,7899
1745.0,1755.0,Undirected,21457,,1.14846,7900
1745.0,1772.0,Undirected,21458,,0.455313,7901
1745.0,1773.0,Undirected,21459,,1.14846,7902
1746.0,1785.0,Undirected,21460,,0.860778,7903
1746.0,1823.0,Undirected,21461,,1.14846,7904
1746.0,1834.0,Undirected,21462,,0.065848,7905
1746.0,3728.0,Undirected,21463,,0.065848,7906
1747.0,1829.0,Undirected,21464,,2.583545,7907
1747.0,2318.0,Undirected,21465,,1.234522,7908
1751.0,1760.0,Undirected,21466,,2.247072,7909
1751.0,1761.0,Undirected,21467,,1.14846,7910
1751.0,1820.0,Undirected,21468,,1.14846,7911
1752.0,2074.0,Undirected,21469,,2.936741,7912
1752.0,3491.0,Undirected,21470,,1.890397,7913
1752.0,3506.0,Undirected,21471,,1.890397,7914
1752.0,3518.0,Undirected,21472,,0.560544,7915
1752.0,3625.0,Undirected,21473,,0.560544,7916
1752.0,3628.0,Undirected,21474,,0.560544,7917
1755.0,1767.0,Undirected,21475,,1.14846,7918
1755.0,1773.0,Undirected,21476,,0.065848,7919
1755.0,1824.0,Undirected,21477,,0.065848,7920
1755.0,1829.0,Undirected,21478,,0.065848,7921
1755.0,5166.0,Undirected,21479,,1.14846,7922
1756.0,1758.0,Undirected,21480,,0.065848,7923
1756.0,1763.0,Undirected,21481,,0.860778,7924
1756.0,1781.0,Undirected,21482,,0.455313,7925
1756.0,1806.0,Undirected,21483,,1.14846,7926
1756.0,1809.0,Undirected,21484,,4.88613,7927
1756.0,2031.0,Undirected,21485,,0.065848,7928
1756.0,4097.0,Undirected,21486,,0.065848,7929
1756.0,4124.0,Undirected,21487,,1.14846,7930
1756.0,4130.0,Undirected,21488,,1.14846,7931
1758.0,1797.0,Undirected,21489,,0.860778,7932
1758.0,1806.0,Undirected,21490,,1.14846,7933
1758.0,1808.0,Undirected,21491,,1.14846,7934
1758.0,1809.0,Undirected,21492,,0.065848,7935
1758.0,1854.0,Undirected,21493,,0.065848,7936
1758.0,1910.0,Undirected,21494,,0.065848,7937
1758.0,1921.0,Undirected,21495,,1.14846,7938
1758.0,1922.0,Undirected,21496,,1.14846,7939
1758.0,1989.0,Undirected,21497,,1.14846,7940
1759.0,2311.0,Undirected,21498,,0.356156,7941
1759.0,2654.0,Undirected,21499,,1.438856,7942
1759.0,2736.0,Undirected,21500,,1.234522,7943
1759.0,3094.0,Undirected,21501,,0.356156,7944
1759.0,3108.0,Undirected,21502,,2.583545,7945
1759.0,3145.0,Undirected,21503,,1.234522,7946
1759.0,3186.0,Undirected,21504,,1.234522,7947
1759.0,3189.0,Undirected,21505,,2.583545,7948
1760.0,1761.0,Undirected,21506,,1.14846,7949
1760.0,1820.0,Undirected,21507,,1.14846,7950
1761.0,1820.0,Undirected,21508,,0.065848,7951
1761.0,2313.0,Undirected,21509,,1.14846,7952
1762.0,1765.0,Undirected,21510,,1.14846,7953
1762.0,1775.0,Undirected,21511,,0.065848,7954
1762.0,1782.0,Undirected,21512,,1.14846,7955
1762.0,1784.0,Undirected,21513,,0.860778,7956
1762.0,3321.0,Undirected,21514,,0.065848,7957
1762.0,3395.0,Undirected,21515,,0.065848,7958
1763.0,1781.0,Undirected,21516,,0.704775,7959
1763.0,1809.0,Undirected,21517,,0.860778,7960
1763.0,2029.0,Undirected,21518,,0.860778,7961
1763.0,2031.0,Undirected,21519,,0.860778,7962
1763.0,2158.0,Undirected,21520,,1.297668,7963
1763.0,2851.0,Undirected,21521,,0.860778,7964
1763.0,2894.0,Undirected,21522,,0.860778,7965
1767.0,1824.0,Undirected,21523,,1.14846,7966
1767.0,1829.0,Undirected,21524,,1.14846,7967
1767.0,1833.0,Undirected,21525,,0.455313,7968
1769.0,4838.0,Undirected,21526,,2.583545,7969
1770.0,2156.0,Undirected,21527,,0.560544,7970
1771.0,1775.0,Undirected,21528,,1.14846,7971
1772.0,1777.0,Undirected,21529,,1.414315,7972
1772.0,1807.0,Undirected,21530,,0.020473,7973
1772.0,1821.0,Undirected,21531,,0.020473,7974
1772.0,5537.0,Undirected,21532,,0.455313,7975
1772.0,5546.0,Undirected,21533,,0.455313,7976
1772.0,5560.0,Undirected,21534,,0.455313,7977
1772.0,5601.0,Undirected,21535,,0.455313,7978
1773.0,1789.0,Undirected,21536,,0.065848,7979
1773.0,1821.0,Undirected,21537,,1.330782,7980
1773.0,2253.0,Undirected,21538,,0.065848,7981
1773.0,3903.0,Undirected,21539,,0.065848,7982
1773.0,4692.0,Undirected,21540,,0.065848,7983
1773.0,4764.0,Undirected,21541,,1.14846,7984
1774.0,1776.0,Undirected,21542,,2.247072,7985
1775.0,1782.0,Undirected,21543,,1.14846,7986
1775.0,3947.0,Undirected,21544,,0.065848,7987
1775.0,4005.0,Undirected,21545,,0.065848,7988
1777.0,3055.0,Undirected,21546,,1.502726,7989
1777.0,4537.0,Undirected,21547,,1.414315,7990
1778.0,1914.0,Undirected,21548,,1.095897,7991
1778.0,2428.0,Undirected,21549,,2.378568,7992
1778.0,2530.0,Undirected,21550,,0.927458,7993
1779.0,1807.0,Undirected,21551,,0.020473,7994
1779.0,1808.0,Undirected,21552,,0.455313,7995
1779.0,1839.0,Undirected,21553,,0.560544,7996
1779.0,1882.0,Undirected,21554,,0.455313,7997
1779.0,2012.0,Undirected,21555,,0.455313,7998
1779.0,5577.0,Undirected,21556,,0.455313,7999
1779.0,5634.0,Undirected,21557,,0.455313,8000
1781.0,1800.0,Undirected,21558,,0.873048,8001
1781.0,1809.0,Undirected,21559,,0.455313,8002
1781.0,1832.0,Undirected,21560,,0.873048,8003
1781.0,2158.0,Undirected,21561,,0.350764,8004
1781.0,2464.0,Undirected,21562,,0.873048,8005
1781.0,3384.0,Undirected,21563,,1.676798,8006
1781.0,4094.0,Undirected,21564,,1.592556,8007
1781.0,4160.0,Undirected,21565,,4.456567,8008
1781.0,4189.0,Undirected,21566,,0.873048,8009
1781.0,4206.0,Undirected,21567,,0.455313,8010
1781.0,4657.0,Undirected,21568,,0.455313,8011
1782.0,1802.0,Undirected,21569,,0.455313,8012
1783.0,2654.0,Undirected,21570,,1.438856,8013
1783.0,3164.0,Undirected,21571,,2.583545,8014
1783.0,3209.0,Undirected,21572,,1.234522,8015
1783.0,3934.0,Undirected,21573,,2.583545,8016
1784.0,2043.0,Undirected,21574,,0.860778,8017
1784.0,2057.0,Undirected,21575,,0.425129,8018
1784.0,2062.0,Undirected,21576,,0.860778,8019
1784.0,2065.0,Undirected,21577,,1.44512,8020
1784.0,2160.0,Undirected,21578,,0.083772,8021
1786.0,1813.0,Undirected,21579,,0.020473,8022
1786.0,2903.0,Undirected,21580,,0.455313,8023
1786.0,2914.0,Undirected,21581,,0.455313,8024
1789.0,1805.0,Undirected,21582,,1.890397,8025
1789.0,2986.0,Undirected,21583,,0.065848,8026
1789.0,4293.0,Undirected,21584,,0.065848,8027
1789.0,4301.0,Undirected,21585,,0.065848,8028
1789.0,4361.0,Undirected,21586,,0.065848,8029
1789.0,4418.0,Undirected,21587,,1.14846,8030
1793.0,3134.0,Undirected,21588,,0.065848,8031
1793.0,4484.0,Undirected,21589,,1.14846,8032
1793.0,4504.0,Undirected,21590,,1.14846,8033
1793.0,4544.0,Undirected,21591,,1.14846,8034
1793.0,4549.0,Undirected,21592,,1.14846,8035
1793.0,4556.0,Undirected,21593,,1.14846,8036
1797.0,1854.0,Undirected,21594,,0.860778,8037
1800.0,3698.0,Undirected,21595,,0.356156,8038
1801.0,2510.0,Undirected,21596,,0.560544,8039
1801.0,3703.0,Undirected,21597,,1.890397,8040
1802.0,1807.0,Undirected,21598,,0.020473,8041
1802.0,2027.0,Undirected,21599,,2.132003,8042
1802.0,2035.0,Undirected,21600,,0.455313,8043
1802.0,2064.0,Undirected,21601,,0.455313,8044
1802.0,2108.0,Undirected,21602,,0.455313,8045
1803.0,2700.0,Undirected,21603,,1.890397,8046
1805.0,2954.0,Undirected,21604,,0.560544,8047
1805.0,2986.0,Undirected,21605,,1.890397,8048
1805.0,3054.0,Undirected,21606,,0.425129,8049
1806.0,1809.0,Undirected,21607,,1.14846,8050
1807.0,2089.0,Undirected,21608,,1.330782,8051
1807.0,3880.0,Undirected,21609,,0.020473,8052
1807.0,4177.0,Undirected,21610,,1.330782,8053
1807.0,4537.0,Undirected,21611,,0.020473,8054
1809.0,2031.0,Undirected,21612,,0.065848,8055
1809.0,4097.0,Undirected,21613,,0.065848,8056
1809.0,4124.0,Undirected,21614,,1.14846,8057
1809.0,4130.0,Undirected,21615,,1.14846,8058
1811.0,1812.0,Undirected,21616,,1.14846,8059
1811.0,1829.0,Undirected,21617,,1.14846,8060
1812.0,1829.0,Undirected,21618,,0.065848,8061
1812.0,3116.0,Undirected,21619,,0.065848,8062
1812.0,3559.0,Undirected,21620,,1.14846,8063
1812.0,3600.0,Undirected,21621,,0.065848,8064
1812.0,3606.0,Undirected,21622,,0.065848,8065
1813.0,1833.0,Undirected,21623,,0.020473,8066
1814.0,1818.0,Undirected,21624,,1.438856,8067
1815.0,3054.0,Undirected,21625,,0.425129,8068
1815.0,3169.0,Undirected,21626,,1.890397,8069
1815.0,3252.0,Undirected,21627,,1.890397,8070
1815.0,3259.0,Undirected,21628,,0.560544,8071
1818.0,1831.0,Undirected,21629,,0.28315,8072
1818.0,3860.0,Undirected,21630,,0.860778,8073
1820.0,1834.0,Undirected,21631,,0.065848,8074
1820.0,2720.0,Undirected,21632,,0.065848,8075
1820.0,4890.0,Undirected,21633,,1.14846,8076
1820.0,4900.0,Undirected,21634,,1.14846,8077
1820.0,4933.0,Undirected,21635,,1.14846,8078
1820.0,4934.0,Undirected,21636,,0.065848,8079
1820.0,4936.0,Undirected,21637,,1.14846,8080
1820.0,4953.0,Undirected,21638,,0.065848,8081
1821.0,3178.0,Undirected,21639,,0.020473,8082
1821.0,3752.0,Undirected,21640,,1.330782,8083
1824.0,1829.0,Undirected,21641,,0.065848,8084
1824.0,2448.0,Undirected,21642,,1.14846,8085
1824.0,2506.0,Undirected,21643,,1.14846,8086
1824.0,2524.0,Undirected,21644,,1.14846,8087
1825.0,2728.0,Undirected,21645,,0.356156,8088
1826.0,2041.0,Undirected,21646,,1.438856,8089
1826.0,2233.0,Undirected,21647,,0.356156,8090
1827.0,2159.0,Undirected,21648,,0.020473,8091
1827.0,2771.0,Undirected,21649,,0.020473,8092
1827.0,2897.0,Undirected,21650,,0.020473,8093
1829.0,3597.0,Undirected,21651,,1.14846,8094
1829.0,3600.0,Undirected,21652,,0.065848,8095
1829.0,3622.0,Undirected,21653,,1.14846,8096
1831.0,2298.0,Undirected,21654,,0.28315,8097
1831.0,2673.0,Undirected,21655,,0.956182,8098
1832.0,2162.0,Undirected,21656,,0.356156,8099
1832.0,4160.0,Undirected,21657,,0.356156,8100
1833.0,3408.0,Undirected,21658,,0.560544,8101
1833.0,3782.0,Undirected,21659,,0.455313,8102
1833.0,3786.0,Undirected,21660,,0.455313,8103
1833.0,3793.0,Undirected,21661,,0.455313,8104
1833.0,4630.0,Undirected,21662,,0.455313,8105
1833.0,4658.0,Undirected,21663,,0.455313,8106
1835.0,1844.0,Undirected,21664,,1.14846,8107
1835.0,1871.0,Undirected,21665,,0.065848,8108
1835.0,1927.0,Undirected,21666,,0.065848,8109
1835.0,1960.0,Undirected,21667,,1.14846,8110
1835.0,1963.0,Undirected,21668,,0.065848,8111
1835.0,1968.0,Undirected,21669,,1.14846,8112
1835.0,1991.0,Undirected,21670,,0.065848,8113
1835.0,4885.0,Undirected,21671,,1.14846,8114
1837.0,1864.0,Undirected,21672,,0.356156,8115
1837.0,1886.0,Undirected,21673,,0.356156,8116
1837.0,1901.0,Undirected,21674,,3.157284,8117
1837.0,1934.0,Undirected,21675,,0.356156,8118
1837.0,3054.0,Undirected,21676,,1.438856,8119
1837.0,3264.0,Undirected,21677,,2.583545,8120
1837.0,3265.0,Undirected,21678,,1.234522,8121
1837.0,3280.0,Undirected,21679,,0.356156,8122
1837.0,3283.0,Undirected,21680,,1.234522,8123
1838.0,1870.0,Undirected,21681,,0.356156,8124
1839.0,2077.0,Undirected,21682,,0.560544,8125
1839.0,2298.0,Undirected,21683,,0.425129,8126
1842.0,1871.0,Undirected,21684,,0.065848,8127
1842.0,2013.0,Undirected,21685,,1.14846,8128
1842.0,3606.0,Undirected,21686,,0.065848,8129
1842.0,4497.0,Undirected,21687,,0.065848,8130
1843.0,1849.0,Undirected,21688,,0.560544,8131
1843.0,1852.0,Undirected,21689,,0.425129,8132
1843.0,1868.0,Undirected,21690,,1.502726,8133
1843.0,2388.0,Undirected,21691,,0.560544,8134
1843.0,3134.0,Undirected,21692,,1.890397,8135
1843.0,3186.0,Undirected,21693,,0.560544,8136
1844.0,1849.0,Undirected,21694,,0.455313,8137
1844.0,1871.0,Undirected,21695,,1.14846,8138
1844.0,1991.0,Undirected,21696,,1.14846,8139
1846.0,1850.0,Undirected,21697,,0.020473,8140
1846.0,1873.0,Undirected,21698,,0.455313,8141
1846.0,1877.0,Undirected,21699,,0.455313,8142
1846.0,1920.0,Undirected,21700,,0.560544,8143
1846.0,1942.0,Undirected,21701,,0.455313,8144
1846.0,1978.0,Undirected,21702,,0.455313,8145
1846.0,2003.0,Undirected,21703,,0.020473,8146
1846.0,2579.0,Undirected,21704,,0.455313,8147
1846.0,3279.0,Undirected,21705,,0.455313,8148
1847.0,1965.0,Undirected,21706,,0.560544,8149
1848.0,1919.0,Undirected,21707,,2.247072,8150
1848.0,1979.0,Undirected,21708,,2.247072,8151
1849.0,1868.0,Undirected,21709,,1.414315,8152
1849.0,1934.0,Undirected,21710,,1.234522,8153
1849.0,1946.0,Undirected,21711,,0.455313,8154
1849.0,1975.0,Undirected,21712,,0.455313,8155
1849.0,2013.0,Undirected,21713,,0.455313,8156
1849.0,3590.0,Undirected,21714,,0.455313,8157
1849.0,4484.0,Undirected,21715,,0.455313,8158
1849.0,4504.0,Undirected,21716,,0.455313,8159
1849.0,4544.0,Undirected,21717,,0.455313,8160
1849.0,4549.0,Undirected,21718,,0.455313,8161
1849.0,4556.0,Undirected,21719,,0.455313,8162
1850.0,1920.0,Undirected,21720,,1.074933,8163
1850.0,2160.0,Undirected,21721,,0.947098,8164
1850.0,2257.0,Undirected,21722,,0.020473,8165
1850.0,3116.0,Undirected,21723,,1.330782,8166
1852.0,1991.0,Undirected,21724,,0.860778,8167
1854.0,1910.0,Undirected,21725,,0.065848,8168
1854.0,1921.0,Undirected,21726,,1.14846,8169
1854.0,1922.0,Undirected,21727,,1.14846,8170
1854.0,1936.0,Undirected,21728,,0.065848,8171
1854.0,1966.0,Undirected,21729,,1.890397,8172
1854.0,1989.0,Undirected,21730,,1.14846,8173
1854.0,3901.0,Undirected,21731,,1.14846,8174
1854.0,3909.0,Undirected,21732,,0.065848,8175
1854.0,3929.0,Undirected,21733,,0.065848,8176
1856.0,1888.0,Undirected,21734,,2.964912,8177
1856.0,1948.0,Undirected,21735,,0.455313,8178
1856.0,1960.0,Undirected,21736,,0.455313,8179
1856.0,1968.0,Undirected,21737,,0.455313,8180
1856.0,1969.0,Undirected,21738,,0.560544,8181
1856.0,2355.0,Undirected,21739,,0.455313,8182
1857.0,1881.0,Undirected,21740,,0.384695,8183
1857.0,1901.0,Undirected,21741,,0.176663,8184
1857.0,1964.0,Undirected,21742,,0.098638,8185
1857.0,1977.0,Undirected,21743,,0.098638,8186
1857.0,1997.0,Undirected,21744,,0.098638,8187
1857.0,2931.0,Undirected,21745,,0.098638,8188
1857.0,2942.0,Undirected,21746,,0.098638,8189
1857.0,2943.0,Undirected,21747,,0.098638,8190
1857.0,2946.0,Undirected,21748,,0.098638,8191
1857.0,3003.0,Undirected,21749,,3.76342,8192
1857.0,3419.0,Undirected,21750,,0.098638,8193
1857.0,3443.0,Undirected,21751,,0.083772,8194
1857.0,4801.0,Undirected,21752,,0.098638,8195
1858.0,1867.0,Undirected,21753,,1.14846,8196
1858.0,1879.0,Undirected,21754,,0.455313,8197
1858.0,1896.0,Undirected,21755,,1.14846,8198
1858.0,1905.0,Undirected,21756,,2.247072,8199
1858.0,1911.0,Undirected,21757,,0.455313,8200
1860.0,1871.0,Undirected,21758,,0.455313,8201
1860.0,1973.0,Undirected,21759,,0.354323,8202
1860.0,3107.0,Undirected,21760,,0.455313,8203
1860.0,3116.0,Undirected,21761,,0.455313,8204
1860.0,4624.0,Undirected,21762,,0.455313,8205
1861.0,1862.0,Undirected,21763,,2.247072,8206
1861.0,1965.0,Undirected,21764,,0.455313,8207
1862.0,1965.0,Undirected,21765,,0.455313,8208
1863.0,1879.0,Undirected,21766,,0.455313,8209
1863.0,1949.0,Undirected,21767,,0.455313,8210
1863.0,1952.0,Undirected,21768,,2.247072,8211
1863.0,1985.0,Undirected,21769,,2.247072,8212
1863.0,1994.0,Undirected,21770,,0.455313,8213
1864.0,1881.0,Undirected,21771,,0.356156,8214
1864.0,1997.0,Undirected,21772,,2.583545,8215
1865.0,1903.0,Undirected,21773,,1.87976,8216
1865.0,3780.0,Undirected,21774,,0.560544,8217
1865.0,3884.0,Undirected,21775,,0.425129,8218
1867.0,1875.0,Undirected,21776,,1.890397,8219
1867.0,1896.0,Undirected,21777,,0.065848,8220
1867.0,1902.0,Undirected,21778,,1.14846,8221
1867.0,1905.0,Undirected,21779,,1.14846,8222
1867.0,1911.0,Undirected,21780,,3.499835,8223
1867.0,1928.0,Undirected,21781,,1.14846,8224
1867.0,2636.0,Undirected,21782,,0.065848,8225
1867.0,2690.0,Undirected,21783,,0.065848,8226
1867.0,2698.0,Undirected,21784,,0.065848,8227
1867.0,2731.0,Undirected,21785,,0.065848,8228
1867.0,2734.0,Undirected,21786,,0.065848,8229
1867.0,2762.0,Undirected,21787,,1.14846,8230
1867.0,2763.0,Undirected,21788,,1.14846,8231
1867.0,2772.0,Undirected,21789,,1.14846,8232
1867.0,2775.0,Undirected,21790,,0.065848,8233
1867.0,2811.0,Undirected,21791,,0.065848,8234
1867.0,2818.0,Undirected,21792,,1.14846,8235
