k;Nk;Pk;logk;logPk;empty;target_source;count
;;;;;;508;11
;;;;;;508;11
;;;;;;508;11
;;;;;;509;15
;;;;;;509;15
;;;;;;509;15
;;;;;;509;15
;;;;;;509;15
;;;;;;509;15
;;;;;;509;15
;;;;;;509;15
;;;;;;509;15
;;;;;;509;15
;;;;;;510;12
;;;;;;510;12
;;;;;;510;12
;;;;;;510;12
;;;;;;510;12
;;;;;;510;12
;;;;;;510;12
;;;;;;511;16
;;;;;;511;16
;;;;;;511;16
;;;;;;511;16
;;;;;;511;16
;;;;;;511;16
;;;;;;511;16
;;;;;;512;8
;;;;;;512;8
;;;;;;512;8
;;;;;;513;9
;;;;;;513;9
;;;;;;513;9
;;;;;;513;9
;;;;;;513;9
;;;;;;514;10
;;;;;;514;10
;;;;;;514;10
;;;;;;514;10
;;;;;;514;10
;;;;;;515;16
;;;;;;515;16
;;;;;;515;16
;;;;;;515;16
;;;;;;515;16
;;;;;;515;16
;;;;;;515;16
;;;;;;515;16
;;;;;;515;16
;;;;;;515;16
;;;;;;515;16
;;;;;;515;16
;;;;;;516;9
;;;;;;516;9
;;;;;;516;9
;;;;;;516;9
;;;;;;516;9
;;;;;;516;9
;;;;;;516;9
;;;;;;516;9
;;;;;;517;7
;;;;;;517;7
;;;;;;517;7
;;;;;;518;8
;;;;;;518;8
;;;;;;518;8
;;;;;;518;8
;;;;;;518;8
;;;;;;519;16
;;;;;;519;16
;;;;;;519;16
;;;;;;519;16
;;;;;;519;16
;;;;;;519;16
;;;;;;519;16
;;;;;;519;16
;;;;;;519;16
;;;;;;519;16
;;;;;;519;16
;;;;;;519;16
;;;;;;520;7
;;;;;;521;9
;;;;;;521;9
;;;;;;521;9
;;;;;;521;9
;;;;;;521;9
;;;;;;522;8
;;;;;;522;8
;;;;;;522;8
;;;;;;522;8
;;;;;;522;8
;;;;;;523;13
;;;;;;523;13
;;;;;;523;13
;;;;;;523;13
;;;;;;523;13
;;;;;;523;13
;;;;;;523;13
;;;;;;523;13
;;;;;;523;13
;;;;;;523;13
;;;;;;523;13
;;;;;;524;8
;;;;;;524;8
;;;;;;524;8
;;;;;;524;8
;;;;;;525;9
;;;;;;525;9
;;;;;;525;9
;;;;;;525;9
;;;;;;525;9
;;;;;;526;7
;;;;;;526;7
;;;;;;526;7
;;;;;;526;7
;;;;;;526;7
;;;;;;527;8
;;;;;;527;8
;;;;;;527;8
;;;;;;528;11
;;;;;;528;11
;;;;;;528;11
;;;;;;528;11
;;;;;;528;11
;;;;;;528;11
;;;;;;528;11
;;;;;;528;11
;;;;;;528;11
;;;;;;529;8
;;;;;;529;8
;;;;;;529;8
;;;;;;529;8
;;;;;;530;15
;;;;;;530;15
;;;;;;530;15
;;;;;;530;15
;;;;;;530;15
;;;;;;530;15
;;;;;;531;14
;;;;;;531;14
;;;;;;531;14
;;;;;;531;14
;;;;;;532;10
;;;;;;532;10
;;;;;;532;10
;;;;;;532;10
;;;;;;532;10
;;;;;;533;10
;;;;;;533;10
;;;;;;533;10
;;;;;;533;10
;;;;;;534;10
;;;;;;534;10
;;;;;;534;10
;;;;;;534;10
;;;;;;534;10
;;;;;;534;10
;;;;;;535;12
;;;;;;535;12
;;;;;;535;12
;;;;;;535;12
;;;;;;535;12
;;;;;;536;12
;;;;;;536;12
;;;;;;536;12
;;;;;;537;8
;;;;;;537;8
;;;;;;537;8
;;;;;;537;8
;;;;;;537;8
;;;;;;538;11
;;;;;;538;11
;;;;;;538;11
;;;;;;538;11
;;;;;;538;11
;;;;;;538;11
;;;;;;539;5
;;;;;;539;5
;;;;;;540;14
;;;;;;540;14
;;;;;;540;14
;;;;;;540;14
;;;;;;540;14
;;;;;;540;14
;;;;;;540;14
;;;;;;541;7
;;;;;;541;7
;;;;;;541;7
;;;;;;542;5
;;;;;;542;5
;;;;;;542;5
;;;;;;543;9
;;;;;;543;9
;;;;;;543;9
;;;;;;544;5
;;;;;;544;5
;;;;;;544;5
;;;;;;545;11
;;;;;;545;11
;;;;;;545;11
;;;;;;545;11
;;;;;;545;11
;;;;;;545;11
;;;;;;545;11
;;;;;;546;11
;;;;;;546;11
;;;;;;546;11
;;;;;;546;11
;;;;;;546;11
;;;;;;546;11
;;;;;;547;8
;;;;;;547;8
;;;;;;547;8
;;;;;;547;8
;;;;;;547;8
;;;;;;548;6
;;;;;;548;6
;;;;;;548;6
;;;;;;548;6
;;;;;;549;10
;;;;;;549;10
;;;;;;549;10
;;;;;;549;10
;;;;;;549;10
;;;;;;550;10
;;;;;;550;10
;;;;;;550;10
;;;;;;550;10
;;;;;;551;6
;;;;;;551;6
;;;;;;551;6
;;;;;;552;12
;;;;;;552;12
;;;;;;552;12
;;;;;;552;12
;;;;;;552;12
;;;;;;552;12
;;;;;;553;12
;;;;;;553;12
;;;;;;554;10
;;;;;;554;10
;;;;;;555;12
;;;;;;555;12
;;;;;;555;12
;;;;;;555;12
;;;;;;555;12
;;;;;;555;12
;;;;;;555;12
;;;;;;555;12
;;;;;;555;12
;;;;;;556;8
;;;;;;556;8
;;;;;;556;8
;;;;;;556;8
;;;;;;556;8
;;;;;;557;12
;;;;;;557;12
;;;;;;557;12
;;;;;;557;12
;;;;;;557;12
;;;;;;557;12
;;;;;;557;12
;;;;;;558;7
;;;;;;558;7
;;;;;;558;7
;;;;;;558;7
;;;;;;559;12
;;;;;;559;12
;;;;;;559;12
;;;;;;559;12
;;;;;;559;12
;;;;;;559;12
;;;;;;559;12
;;;;;;559;12
;;;;;;560;11
;;;;;;560;11
;;;;;;560;11
;;;;;;560;11
;;;;;;560;11
;;;;;;560;11
;;;;;;560;11
;;;;;;561;11
;;;;;;561;11
;;;;;;561;11
;;;;;;561;11
;;;;;;562;13
;;;;;;562;13
;;;;;;562;13
;;;;;;562;13
;;;;;;562;13
;;;;;;563;9
;;;;;;563;9
;;;;;;563;9
;;;;;;563;9
;;;;;;563;9
;;;;;;563;9
;;;;;;563;9
;;;;;;564;8
;;;;;;564;8
;;;;;;564;8
;;;;;;565;16
;;;;;;565;16
;;;;;;565;16
;;;;;;565;16
;;;;;;565;16
;;;;;;565;16
;;;;;;565;16
;;;;;;565;16
;;;;;;565;16
;;;;;;565;16
;;;;;;565;16
;;;;;;566;17
;;;;;;566;17
;;;;;;566;17
;;;;;;566;17
;;;;;;566;17
;;;;;;566;17
;;;;;;566;17
;;;;;;566;17
;;;;;;567;10
;;;;;;567;10
;;;;;;567;10
;;;;;;567;10
;;;;;;567;10
;;;;;;567;10
;;;;;;567;10
;;;;;;568;12
;;;;;;568;12
;;;;;;568;12
;;;;;;568;12
;;;;;;568;12
;;;;;;568;12
;;;;;;568;12
;;;;;;569;16
;;;;;;569;16
;;;;;;569;16
;;;;;;569;16
;;;;;;569;16
;;;;;;569;16
;;;;;;569;16
;;;;;;570;11
;;;;;;570;11
;;;;;;570;11
;;;;;;570;11
;;;;;;570;11
;;;;;;570;11
;;;;;;570;11
;;;;;;571;10
;;;;;;571;10
;;;;;;571;10
;;;;;;571;10
;;;;;;572;9
;;;;;;572;9
;;;;;;572;9
;;;;;;572;9
;;;;;;573;8
;;;;;;573;8
;;;;;;573;8
;;;;;;573;8
;;;;;;574;10
;;;;;;574;10
;;;;;;574;10
;;;;;;574;10
;;;;;;575;10
;;;;;;575;10
;;;;;;575;10
;;;;;;575;10
;;;;;;575;10
;;;;;;576;10
;;;;;;576;10
;;;;;;576;10
;;;;;;576;10
;;;;;;576;10
;;;;;;576;10
;;;;;;576;10
;;;;;;576;10
;;;;;;576;10
;;;;;;577;17
;;;;;;577;17
;;;;;;577;17
;;;;;;577;17
;;;;;;577;17
;;;;;;577;17
;;;;;;577;17
;;;;;;577;17
;;;;;;577;17
;;;;;;577;17
;;;;;;577;17
;;;;;;578;14
;;;;;;578;14
;;;;;;578;14
;;;;;;578;14
;;;;;;578;14
;;;;;;578;14
;;;;;;578;14
;;;;;;579;10
;;;;;;579;10
;;;;;;579;10
;;;;;;579;10
;;;;;;580;9
;;;;;;580;9
;;;;;;580;9
;;;;;;580;9
;;;;;;580;9
;;;;;;580;9
;;;;;;581;12
;;;;;;581;12
;;;;;;581;12
;;;;;;581;12
;;;;;;581;12
;;;;;;581;12
;;;;;;581;12
;;;;;;582;12
;;;;;;582;12
;;;;;;582;12
;;;;;;582;12
;;;;;;583;12
;;;;;;583;12
;;;;;;583;12
;;;;;;583;12
;;;;;;583;12
;;;;;;583;12
;;;;;;583;12
;;;;;;583;12
;;;;;;584;10
;;;;;;585;20
;;;;;;585;20
;;;;;;585;20
;;;;;;585;20
;;;;;;585;20
;;;;;;585;20
;;;;;;585;20
;;;;;;585;20
;;;;;;585;20
;;;;;;585;20
;;;;;;585;20
;;;;;;585;20
;;;;;;585;20
;;;;;;586;12
;;;;;;586;12
;;;;;;586;12
;;;;;;586;12
;;;;;;586;12
;;;;;;587;15
;;;;;;587;15
;;;;;;587;15
;;;;;;587;15
;;;;;;587;15
;;;;;;587;15
;;;;;;587;15
;;;;;;588;15
;;;;;;588;15
;;;;;;588;15
;;;;;;588;15
;;;;;;588;15
;;;;;;588;15
;;;;;;588;15
;;;;;;588;15
;;;;;;588;15
;;;;;;589;9
;;;;;;589;9
;;;;;;589;9
;;;;;;590;8
;;;;;;590;8
;;;;;;590;8
;;;;;;591;12
;;;;;;591;12
;;;;;;591;12
;;;;;;591;12
;;;;;;591;12
;;;;;;591;12
;;;;;;591;12
;;;;;;592;11
;;;;;;592;11
;;;;;;592;11
;;;;;;593;11
;;;;;;593;11
;;;;;;593;11
;;;;;;594;13
;;;;;;594;13
;;;;;;595;7
;;;;;;595;7
;;;;;;595;7
;;;;;;596;9
;;;;;;596;9
;;;;;;596;9
;;;;;;596;9
;;;;;;597;10
;;;;;;597;10
;;;;;;597;10
;;;;;;597;10
;;;;;;597;10
;;;;;;597;10
;;;;;;598;12
;;;;;;598;12
;;;;;;598;12
;;;;;;598;12
;;;;;;598;12
;;;;;;598;12
;;;;;;598;12
;;;;;;599;9
;;;;;;599;9
;;;;;;599;9
;;;;;;599;9
;;;;;;599;9
;;;;;;599;9
;;;;;;599;9
;;;;;;599;9
;;;;;;600;9
;;;;;;600;9
;;;;;;600;9
;;;;;;600;9
;;;;;;601;8
;;;;;;601;8
;;;;;;601;8
;;;;;;601;8
;;;;;;601;8
;;;;;;602;13
;;;;;;602;13
;;;;;;602;13
;;;;;;602;13
;;;;;;602;13
;;;;;;602;13
;;;;;;603;7
;;;;;;603;7
;;;;;;603;7
;;;;;;603;7
;;;;;;604;11
;;;;;;604;11
;;;;;;604;11
;;;;;;604;11
;;;;;;605;9
;;;;;;605;9
;;;;;;605;9
;;;;;;605;9
;;;;;;605;9
;;;;;;605;9
;;;;;;606;9
;;;;;;606;9
;;;;;;606;9
;;;;;;606;9
;;;;;;606;9
;;;;;;607;7
;;;;;;607;7
;;;;;;607;7
;;;;;;608;7
;;;;;;608;7
;;;;;;608;7
;;;;;;608;7
;;;;;;608;7
;;;;;;608;7
;;;;;;609;12
;;;;;;609;12
;;;;;;609;12
;;;;;;609;12
;;;;;;609;12
;;;;;;609;12
;;;;;;609;12
;;;;;;609;12
;;;;;;609;12
;;;;;;610;5
;;;;;;610;5
;;;;;;611;14
;;;;;;611;14
;;;;;;611;14
;;;;;;611;14
;;;;;;611;14
;;;;;;611;14
;;;;;;611;14
;;;;;;611;14
;;;;;;611;14
;;;;;;612;14
;;;;;;612;14
;;;;;;612;14
;;;;;;612;14
;;;;;;612;14
;;;;;;612;14
;;;;;;612;14
;;;;;;612;14
;;;;;;612;14
;;;;;;613;14
;;;;;;613;14
;;;;;;613;14
;;;;;;613;14
;;;;;;613;14
;;;;;;613;14
;;;;;;614;8
;;;;;;614;8
;;;;;;614;8
;;;;;;614;8
;;;;;;614;8
;;;;;;615;15
;;;;;;615;15
;;;;;;615;15
;;;;;;616;10
;;;;;;616;10
;;;;;;616;10
;;;;;;616;10
;;;;;;617;9
;;;;;;617;9
;;;;;;617;9
;;;;;;617;9
;;;;;;618;6
;;;;;;618;6
;;;;;;619;12
;;;;;;619;12
;;;;;;619;12
;;;;;;619;12
;;;;;;620;15
;;;;;;620;15
;;;;;;620;15
;;;;;;620;15
;;;;;;620;15
;;;;;;621;12
;;;;;;621;12
;;;;;;621;12
;;;;;;621;12
;;;;;;621;12
;;;;;;622;7
;;;;;;622;7
;;;;;;622;7
;;;;;;623;12
;;;;;;623;12
;;;;;;623;12
;;;;;;623;12
;;;;;;624;5
;;;;;;624;5
;;;;;;624;5
;;;;;;624;5
;;;;;;625;10
;;;;;;625;10
;;;;;;625;10
;;;;;;625;10
;;;;;;626;8
;;;;;;626;8
;;;;;;626;8
;;;;;;626;8
;;;;;;626;8
;;;;;;627;11
;;;;;;627;11
;;;;;;627;11
;;;;;;627;11
;;;;;;627;11
;;;;;;627;11
;;;;;;627;11
;;;;;;628;5
;;;;;;628;5
;;;;;;628;5
;;;;;;628;5
;;;;;;629;9
;;;;;;629;9
;;;;;;629;9
;;;;;;629;9
;;;;;;629;9
;;;;;;630;10
;;;;;;630;10
;;;;;;630;10
;;;;;;630;10
;;;;;;630;10
;;;;;;630;10
;;;;;;631;10
;;;;;;631;10
;;;;;;631;10
;;;;;;631;10
;;;;;;631;10
;;;;;;632;14
;;;;;;632;14
;;;;;;632;14
;;;;;;632;14
;;;;;;632;14
;;;;;;632;14
;;;;;;632;14
;;;;;;633;10
;;;;;;633;10
;;;;;;633;10
;;;;;;633;10
;;;;;;633;10
;;;;;;633;10
;;;;;;633;10
;;;;;;634;11
;;;;;;634;11
;;;;;;634;11
;;;;;;634;11
;;;;;;634;11
;;;;;;634;11
;;;;;;635;11
;;;;;;635;11
;;;;;;635;11
;;;;;;635;11
;;;;;;635;11
;;;;;;635;11
;;;;;;635;11
;;;;;;635;11
;;;;;;636;9
;;;;;;636;9
;;;;;;636;9
;;;;;;636;9
;;;;;;637;13
;;;;;;637;13
;;;;;;637;13
;;;;;;637;13
;;;;;;637;13
;;;;;;637;13
;;;;;;638;7
;;;;;;638;7
;;;;;;638;7
;;;;;;638;7
;;;;;;639;6
;;;;;;639;6
;;;;;;639;6
;;;;;;640;9
;;;;;;640;9
;;;;;;640;9
;;;;;;641;11
;;;;;;641;11
;;;;;;641;11
;;;;;;641;11
;;;;;;641;11
;;;;;;642;13
;;;;;;642;13
;;;;;;642;13
;;;;;;642;13
;;;;;;642;13
;;;;;;642;13
;;;;;;643;11
;;;;;;643;11
;;;;;;643;11
;;;;;;643;11
;;;;;;644;10
;;;;;;644;10
;;;;;;644;10
;;;;;;644;10
;;;;;;644;10
;;;;;;644;10
;;;;;;644;10
;;;;;;645;10
;;;;;;645;10
;;;;;;645;10
;;;;;;645;10
;;;;;;645;10
;;;;;;646;7
;;;;;;647;10
;;;;;;647;10
;;;;;;647;10
;;;;;;647;10
;;;;;;648;16
;;;;;;648;16
;;;;;;648;16
;;;;;;648;16
;;;;;;648;16
;;;;;;648;16
;;;;;;648;16
;;;;;;648;16
;;;;;;648;16
;;;;;;649;9
;;;;;;649;9
;;;;;;649;9
;;;;;;650;7
;;;;;;650;7
;;;;;;650;7
;;;;;;651;10
;;;;;;651;10
;;;;;;651;10
;;;;;;651;10
;;;;;;651;10
;;;;;;651;10
;;;;;;652;11
;;;;;;652;11
;;;;;;652;11
;;;;;;652;11
;;;;;;652;11
;;;;;;653;10
;;;;;;653;10
;;;;;;653;10
;;;;;;653;10
;;;;;;653;10
;;;;;;654;9
;;;;;;654;9
;;;;;;654;9
;;;;;;654;9
;;;;;;655;12
;;;;;;655;12
;;;;;;655;12
;;;;;;655;12
;;;;;;655;12
;;;;;;655;12
;;;;;;656;10
;;;;;;656;10
;;;;;;656;10
;;;;;;656;10
;;;;;;656;10
;;;;;;657;9
;;;;;;657;9
;;;;;;657;9
;;;;;;658;13
;;;;;;658;13
;;;;;;658;13
;;;;;;658;13
;;;;;;658;13
;;;;;;659;4
;;;;;;659;4
;;;;;;659;4
;;;;;;660;14
;;;;;;660;14
;;;;;;660;14
;;;;;;660;14
;;;;;;660;14
;;;;;;660;14
;;;;;;660;14
;;;;;;661;12
;;;;;;661;12
;;;;;;661;12
;;;;;;661;12
;;;;;;661;12
;;;;;;662;15
;;;;;;662;15
;;;;;;662;15
;;;;;;662;15
;;;;;;662;15
;;;;;;662;15
;;;;;;663;7
;;;;;;663;7
;;;;;;663;7
;;;;;;663;7
;;;;;;664;13
;;;;;;664;13
;;;;;;664;13
;;;;;;664;13
;;;;;;664;13
;;;;;;664;13
;;;;;;664;13
;;;;;;665;13
;;;;;;665;13
;;;;;;665;13
;;;;;;665;13
;;;;;;665;13
;;;;;;666;8
;;;;;;666;8
;;;;;;666;8
;;;;;;666;8
;;;;;;667;13
;;;;;;667;13
;;;;;;667;13
;;;;;;667;13
;;;;;;668;9
;;;;;;668;9
;;;;;;668;9
;;;;;;668;9
;;;;;;669;13
;;;;;;669;13
;;;;;;669;13
;;;;;;669;13
;;;;;;669;13
;;;;;;669;13
;;;;;;669;13
;;;;;;669;13
;;;;;;669;13
;;;;;;670;14
;;;;;;670;14
;;;;;;670;14
;;;;;;671;9
;;;;;;671;9
;;;;;;671;9
;;;;;;672;6
;;;;;;672;6
;;;;;;673;10
;;;;;;673;10
;;;;;;673;10
;;;;;;673;10
;;;;;;673;10
;;;;;;673;10
;;;;;;673;10
;;;;;;674;11
;;;;;;674;11
;;;;;;674;11
;;;;;;674;11
;;;;;;674;11
;;;;;;674;11
;;;;;;675;15
;;;;;;675;15
;;;;;;675;15
;;;;;;675;15
;;;;;;675;15
;;;;;;675;15
;;;;;;675;15
;;;;;;675;15
;;;;;;675;15
;;;;;;676;9
;;;;;;676;9
;;;;;;676;9
;;;;;;676;9
;;;;;;676;9
;;;;;;677;9
;;;;;;677;9
;;;;;;677;9
;;;;;;677;9
;;;;;;678;11
;;;;;;678;11
;;;;;;678;11
;;;;;;678;11
;;;;;;678;11
;;;;;;679;11
;;;;;;679;11
;;;;;;679;11
;;;;;;679;11
;;;;;;679;11
;;;;;;680;10
;;;;;;680;10
;;;;;;681;14
;;;;;;681;14
;;;;;;681;14
;;;;;;681;14
;;;;;;681;14
;;;;;;681;14
;;;;;;681;14
;;;;;;681;14
;;;;;;681;14
;;;;;;681;14
;;;;;;682;10
;;;;;;682;10
;;;;;;682;10
;;;;;;682;10
;;;;;;682;10
;;;;;;682;10
;;;;;;683;6
;;;;;;683;6
;;;;;;684;3
;;;;;;684;3
;;;;;;685;11
;;;;;;685;11
;;;;;;685;11
;;;;;;685;11
;;;;;;685;11
;;;;;;685;11
;;;;;;685;11
;;;;;;685;11
;;;;;;686;13
;;;;;;686;13
;;;;;;686;13
;;;;;;686;13
;;;;;;686;13
;;;;;;686;13
;;;;;;686;13
;;;;;;686;13
;;;;;;686;13
;;;;;;687;11
;;;;;;687;11
;;;;;;687;11
;;;;;;687;11
;;;;;;688;11
;;;;;;688;11
;;;;;;688;11
;;;;;;688;11
;;;;;;689;7
;;;;;;689;7
;;;;;;689;7
;;;;;;690;11
;;;;;;690;11
;;;;;;690;11
;;;;;;690;11
;;;;;;690;11
;;;;;;690;11
;;;;;;691;16
;;;;;;691;16
;;;;;;691;16
;;;;;;691;16
;;;;;;691;16
;;;;;;691;16
;;;;;;691;16
;;;;;;691;16
;;;;;;691;16
;;;;;;691;16
;;;;;;691;16
;;;;;;691;16
;;;;;;691;16
;;;;;;691;16
;;;;;;692;13
;;;;;;692;13
;;;;;;692;13
;;;;;;692;13
;;;;;;692;13
;;;;;;692;13
;;;;;;692;13
;;;;;;692;13
;;;;;;693;8
;;;;;;693;8
;;;;;;693;8
;;;;;;693;8
;;;;;;693;8
;;;;;;693;8
;;;;;;694;8
;;;;;;694;8
;;;;;;694;8
;;;;;;695;15
;;;;;;695;15
;;;;;;695;15
;;;;;;695;15
;;;;;;695;15
;;;;;;695;15
;;;;;;695;15
;;;;;;695;15
;;;;;;695;15
;;;;;;696;11
;;;;;;696;11
;;;;;;696;11
;;;;;;696;11
;;;;;;696;11
;;;;;;696;11
;;;;;;696;11
;;;;;;696;11
;;;;;;696;11
;;;;;;697;14
;;;;;;697;14
;;;;;;697;14
;;;;;;697;14
;;;;;;697;14
;;;;;;697;14
;;;;;;697;14
;;;;;;698;11
;;;;;;698;11
;;;;;;698;11
;;;;;;698;11
;;;;;;700;7
;;;;;;700;7
;;;;;;700;7
;;;;;;700;7
;;;;;;700;7
;;;;;;700;7
;;;;;;701;8
;;;;;;701;8
;;;;;;701;8
;;;;;;701;8
;;;;;;701;8
;;;;;;702;10
;;;;;;702;10
;;;;;;702;10
;;;;;;702;10
;;;;;;702;10
;;;;;;703;14
;;;;;;703;14
;;;;;;703;14
;;;;;;703;14
;;;;;;703;14
;;;;;;703;14
;;;;;;704;11
;;;;;;704;11
;;;;;;704;11
;;;;;;704;11
;;;;;;704;11
;;;;;;705;11
;;;;;;705;11
;;;;;;705;11
;;;;;;705;11
;;;;;;705;11
;;;;;;706;9
;;;;;;706;9
;;;;;;706;9
;;;;;;706;9
;;;;;;706;9
;;;;;;707;16
;;;;;;707;16
;;;;;;707;16
;;;;;;707;16
;;;;;;707;16
;;;;;;707;16
;;;;;;707;16
;;;;;;707;16
;;;;;;707;16
;;;;;;707;16
;;;;;;707;16
;;;;;;708;8
;;;;;;708;8
;;;;;;709;11
;;;;;;709;11
;;;;;;709;11
;;;;;;709;11
;;;;;;709;11
;;;;;;710;13
;;;;;;710;13
;;;;;;710;13
;;;;;;710;13
;;;;;;710;13
;;;;;;710;13
;;;;;;710;13
;;;;;;711;13
;;;;;;711;13
;;;;;;711;13
;;;;;;711;13
;;;;;;711;13
;;;;;;711;13
;;;;;;711;13
;;;;;;712;11
;;;;;;712;11
;;;;;;712;11
;;;;;;712;11
;;;;;;712;11
;;;;;;713;13
;;;;;;713;13
;;;;;;713;13
;;;;;;713;13
;;;;;;713;13
;;;;;;713;13
;;;;;;714;7
;;;;;;714;7
;;;;;;714;7
;;;;;;714;7
;;;;;;714;7
;;;;;;715;10
;;;;;;715;10
;;;;;;715;10
;;;;;;715;10
;;;;;;715;10
;;;;;;716;14
;;;;;;716;14
;;;;;;716;14
;;;;;;716;14
;;;;;;716;14
;;;;;;716;14
;;;;;;717;11
;;;;;;717;11
;;;;;;717;11
;;;;;;717;11
;;;;;;717;11
;;;;;;717;11
;;;;;;718;5
;;;;;;719;14
;;;;;;719;14
;;;;;;719;14
;;;;;;719;14
;;;;;;720;15
;;;;;;720;15
;;;;;;720;15
;;;;;;720;15
;;;;;;720;15
;;;;;;720;15
;;;;;;720;15
;;;;;;720;15
;;;;;;721;10
;;;;;;721;10
;;;;;;721;10
;;;;;;722;5
;;;;;;723;17
;;;;;;723;17
;;;;;;723;17
;;;;;;723;17
;;;;;;723;17
;;;;;;723;17
;;;;;;723;17
;;;;;;723;17
;;;;;;723;17
;;;;;;724;9
;;;;;;724;9
;;;;;;724;9
;;;;;;724;9
;;;;;;724;9
;;;;;;724;9
;;;;;;725;12
;;;;;;725;12
;;;;;;725;12
;;;;;;725;12
;;;;;;725;12
;;;;;;725;12
;;;;;;726;8
;;;;;;727;12
;;;;;;727;12
;;;;;;727;12
;;;;;;727;12
;;;;;;727;12
;;;;;;728;7
;;;;;;728;7
;;;;;;728;7
;;;;;;728;7
;;;;;;728;7
;;;;;;728;7
;;;;;;728;7
;;;;;;729;10
;;;;;;729;10
;;;;;;729;10
;;;;;;729;10
;;;;;;729;10
;;;;;;729;10
;;;;;;730;8
;;;;;;730;8
;;;;;;731;4
;;;;;;731;4
;;;;;;732;13
;;;;;;732;13
;;;;;;732;13
;;;;;;732;13
;;;;;;732;13
;;;;;;732;13
;;;;;;732;13
;;;;;;733;13
;;;;;;733;13
;;;;;;733;13
;;;;;;733;13
;;;;;;733;13
;;;;;;733;13
;;;;;;733;13
;;;;;;733;13
;;;;;;734;11
;;;;;;734;11
;;;;;;734;11
;;;;;;734;11
;;;;;;734;11
;;;;;;734;11
;;;;;;735;11
;;;;;;735;11
;;;;;;735;11
;;;;;;735;11
;;;;;;735;11
;;;;;;735;11
;;;;;;736;12
;;;;;;736;12
;;;;;;736;12
;;;;;;736;12
;;;;;;737;10
;;;;;;737;10
;;;;;;737;10
;;;;;;737;10
;;;;;;737;10
;;;;;;737;10
;;;;;;738;14
;;;;;;738;14
;;;;;;738;14
;;;;;;738;14
;;;;;;738;14
;;;;;;738;14
;;;;;;738;14
;;;;;;738;14
;;;;;;738;14
;;;;;;739;12
;;;;;;739;12
;;;;;;739;12
;;;;;;740;15
;;;;;;740;15
;;;;;;740;15
;;;;;;740;15
;;;;;;740;15
;;;;;;740;15
;;;;;;740;15
;;;;;;740;15
;;;;;;740;15
;;;;;;741;7
;;;;;;741;7
;;;;;;741;7
;;;;;;741;7
;;;;;;741;7
;;;;;;742;12
;;;;;;742;12
;;;;;;742;12
;;;;;;742;12
;;;;;;742;12
;;;;;;742;12
;;;;;;742;12
;;;;;;742;12
;;;;;;742;12
;;;;;;743;11
;;;;;;743;11
;;;;;;743;11
;;;;;;743;11
;;;;;;743;11
;;;;;;744;8
;;;;;;744;8
;;;;;;744;8
;;;;;;744;8
;;;;;;744;8
;;;;;;744;8
;;;;;;745;10
;;;;;;745;10
;;;;;;745;10
;;;;;;745;10
;;;;;;745;10
;;;;;;746;15
;;;;;;746;15
;;;;;;746;15
;;;;;;746;15
;;;;;;746;15
;;;;;;746;15
;;;;;;746;15
;;;;;;746;15
;;;;;;747;6
;;;;;;747;6
;;;;;;747;6
;;;;;;747;6
;;;;;;747;6
;;;;;;748;7
;;;;;;748;7
;;;;;;748;7
;;;;;;748;7
;;;;;;748;7
;;;;;;749;13
;;;;;;749;13
;;;;;;749;13
;;;;;;749;13
;;;;;;749;13
;;;;;;749;13
;;;;;;749;13
;;;;;;750;12
;;;;;;750;12
;;;;;;750;12
;;;;;;750;12
;;;;;;750;12
;;;;;;750;12
;;;;;;750;12
;;;;;;751;11
;;;;;;751;11
;;;;;;751;11
;;;;;;751;11
;;;;;;751;11
;;;;;;753;13
;;;;;;753;13
;;;;;;753;13
;;;;;;753;13
;;;;;;753;13
;;;;;;754;13
;;;;;;754;13
;;;;;;754;13
;;;;;;754;13
;;;;;;754;13
;;;;;;754;13
;;;;;;754;13
;;;;;;754;13
;;;;;;755;9
;;;;;;755;9
;;;;;;755;9
;;;;;;755;9
;;;;;;755;9
;;;;;;756;18
;;;;;;756;18
;;;;;;756;18
;;;;;;756;18
;;;;;;756;18
;;;;;;756;18
;;;;;;757;16
;;;;;;757;16
;;;;;;757;16
;;;;;;757;16
;;;;;;757;16
;;;;;;757;16
;;;;;;757;16
;;;;;;757;16
;;;;;;758;11
;;;;;;758;11
;;;;;;758;11
;;;;;;758;11
;;;;;;758;11
;;;;;;758;11
;;;;;;758;11
;;;;;;758;11
;;;;;;759;5
;;;;;;759;5
;;;;;;760;12
;;;;;;760;12
;;;;;;760;12
;;;;;;760;12
;;;;;;760;12
;;;;;;760;12
;;;;;;760;12
;;;;;;761;12
;;;;;;761;12
;;;;;;761;12
;;;;;;761;12
;;;;;;761;12
;;;;;;761;12
;;;;;;761;12
;;;;;;762;10
;;;;;;762;10
;;;;;;762;10
;;;;;;762;10
;;;;;;762;10
;;;;;;762;10
;;;;;;762;10
;;;;;;762;10
;;;;;;763;10
;;;;;;763;10
;;;;;;763;10
;;;;;;763;10
;;;;;;764;11
;;;;;;764;11
;;;;;;764;11
;;;;;;764;11
;;;;;;764;11
;;;;;;765;20
;;;;;;765;20
;;;;;;765;20
;;;;;;765;20
;;;;;;765;20
;;;;;;765;20
;;;;;;765;20
;;;;;;765;20
;;;;;;765;20
;;;;;;766;16
;;;;;;766;16
;;;;;;766;16
;;;;;;766;16
;;;;;;766;16
